code_name|code_api_url|code_html_url|repo_name|repo_owner|repo_starcount|repo_forkcount|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
main.c|https://api.github.com/repositories/39508929/contents/source/newtermtools/translate/main.c?ref=5ff4a934743399b2d0e01527173741c75526e77a|https://github.com/Kubikx/the-bus-pirate/blob/5ff4a934743399b2d0e01527173741c75526e77a/source/newtermtools/translate/main.c|the-bus-pirate|Kubikx|0|1|Automatically exported from code.google.com/p/the-bus-pirate|https://api.github.com/repos/Kubikx/the-bus-pirate|https://github.com/Kubikx/the-bus-pirate|https://api.github.com/repos/Kubikx/the-bus-pirate/stargazers|https://api.github.com/repos/Kubikx/the-bus-pirate/subscribers|https://api.github.com/repos/Kubikx/the-bus-pirate/forks|https://api.github.com/repos/Kubikx/the-bus-pirate/languages
version.c|https://api.github.com/repositories/5390641/contents/bld/wattcp/src/version.c?ref=52b6a2c9a1f647e5dbf456d0464aa94a23402ba0|https://github.com/open-watcom/open-watcom-v2/blob/52b6a2c9a1f647e5dbf456d0464aa94a23402ba0/bld/wattcp/src/version.c|open-watcom-v2|open-watcom|503|103|Latest binary build, including all installers - https://github.com/open-watcom/open-watcom-v2/releases|https://api.github.com/repos/open-watcom/open-watcom-v2|https://github.com/open-watcom/open-watcom-v2|https://api.github.com/repos/open-watcom/open-watcom-v2/stargazers|https://api.github.com/repos/open-watcom/open-watcom-v2/subscribers|https://api.github.com/repos/open-watcom/open-watcom-v2/forks|https://api.github.com/repos/open-watcom/open-watcom-v2/languages
string.c|https://api.github.com/repositories/86595319/contents/newlib/libm/test/string.c?ref=40ca6f02ed9083890f8e2aecaca7df6e2a72ae7d|https://github.com/venkynv/newlib/blob/40ca6f02ed9083890f8e2aecaca7df6e2a72ae7d/newlib/libm/test/string.c|newlib|venkynv|0|0||https://api.github.com/repos/venkynv/newlib|https://github.com/venkynv/newlib|https://api.github.com/repos/venkynv/newlib/stargazers|https://api.github.com/repos/venkynv/newlib/subscribers|https://api.github.com/repos/venkynv/newlib/forks|https://api.github.com/repos/venkynv/newlib/languages
string.c|https://api.github.com/repositories/45066056/contents/newlib/newlib/libm/test/string.c?ref=8d4f7b05192f5728ad8c296e55fcf7d3fc094240|https://github.com/foolsh/CeGCC/blob/8d4f7b05192f5728ad8c296e55fcf7d3fc094240/newlib/newlib/libm/test/string.c|CeGCC|foolsh|1|0||https://api.github.com/repos/foolsh/CeGCC|https://github.com/foolsh/CeGCC|https://api.github.com/repos/foolsh/CeGCC/stargazers|https://api.github.com/repos/foolsh/CeGCC/subscribers|https://api.github.com/repos/foolsh/CeGCC/forks|https://api.github.com/repos/foolsh/CeGCC/languages
strcpy_s.c|https://api.github.com/repositories/335967484/contents/kernel/drivers/hisi/tzdriver/libhwsecurec/strcpy_s.c?ref=f092b367fdda7b3a49c1fb795cea8fdd7b696916|https://github.com/dirname/EVA-AL10-Kernel/blob/f092b367fdda7b3a49c1fb795cea8fdd7b696916/kernel/drivers/hisi/tzdriver/libhwsecurec/strcpy_s.c|EVA-AL10-Kernel|dirname|0|0|This is the anti-debug kernel source code of Huawei EVA-AL10|https://api.github.com/repos/dirname/EVA-AL10-Kernel|https://github.com/dirname/EVA-AL10-Kernel|https://api.github.com/repos/dirname/EVA-AL10-Kernel/stargazers|https://api.github.com/repos/dirname/EVA-AL10-Kernel/subscribers|https://api.github.com/repos/dirname/EVA-AL10-Kernel/forks|https://api.github.com/repos/dirname/EVA-AL10-Kernel/languages
main.c|https://api.github.com/repositories/39508929/contents/source/newtermtools/translate/main.c?ref=5ff4a934743399b2d0e01527173741c75526e77a|https://github.com/Kubikx/the-bus-pirate/blob/5ff4a934743399b2d0e01527173741c75526e77a/source/newtermtools/translate/main.c|the-bus-pirate|Kubikx|0|1|Automatically exported from code.google.com/p/the-bus-pirate|https://api.github.com/repos/Kubikx/the-bus-pirate|https://github.com/Kubikx/the-bus-pirate|https://api.github.com/repos/Kubikx/the-bus-pirate/stargazers|https://api.github.com/repos/Kubikx/the-bus-pirate/subscribers|https://api.github.com/repos/Kubikx/the-bus-pirate/forks|https://api.github.com/repos/Kubikx/the-bus-pirate/languages
RUT3000.C|https://api.github.com/repositories/121683399/contents/RUTINAS/RUT3000.C?ref=ebeddd7d3ce0b9ad2b5e688dc6cd0294002efdfd|https://github.com/marioinsignares/pc/blob/ebeddd7d3ce0b9ad2b5e688dc6cd0294002efdfd/RUTINAS/RUT3000.C|pc|marioinsignares|0|0|Programas ProC|https://api.github.com/repos/marioinsignares/pc|https://github.com/marioinsignares/pc|https://api.github.com/repos/marioinsignares/pc/stargazers|https://api.github.com/repos/marioinsignares/pc/subscribers|https://api.github.com/repos/marioinsignares/pc/forks|https://api.github.com/repos/marioinsignares/pc/languages
strcmpopt_6.c|https://api.github.com/repositories/326066728/contents/gcc/testsuite/gcc.dg/strcmpopt_6.c?ref=27c6676ce0973b2ae4811625e634b81af202ffcc|https://github.com/yazdigird/gcc/blob/27c6676ce0973b2ae4811625e634b81af202ffcc/gcc/testsuite/gcc.dg/strcmpopt_6.c|gcc|yazdigird|0|0|http://ftp.gnu.org/gnu/gcc/gcc-10.2.0/gcc-10.2.0.tar.xz|https://api.github.com/repos/yazdigird/gcc|https://github.com/yazdigird/gcc|https://api.github.com/repos/yazdigird/gcc/stargazers|https://api.github.com/repos/yazdigird/gcc/subscribers|https://api.github.com/repos/yazdigird/gcc/forks|https://api.github.com/repos/yazdigird/gcc/languages
save.c|https://api.github.com/repositories/2541228/contents/imlib-1.9.15/gdk_imlib/save.c?ref=07540019d1aae954e6a80cf39d40d380684ec944|https://github.com/dbentall/Multiprocessing/blob/07540019d1aae954e6a80cf39d40d380684ec944/imlib-1.9.15/gdk_imlib/save.c|Multiprocessing|dbentall|0|0||https://api.github.com/repos/dbentall/Multiprocessing|https://github.com/dbentall/Multiprocessing|https://api.github.com/repos/dbentall/Multiprocessing/stargazers|https://api.github.com/repos/dbentall/Multiprocessing/subscribers|https://api.github.com/repos/dbentall/Multiprocessing/forks|https://api.github.com/repos/dbentall/Multiprocessing/languages
test_parse_int64.c|https://api.github.com/repositories/246048508/contents/libjson/tests/test_parse_int64.c?ref=67290b0f6ded521a2de9019cc422a894d6fe50a3|https://github.com/N-911/uchat/blob/67290b0f6ded521a2de9019cc422a894d6fe50a3/libjson/tests/test_parse_int64.c|uchat|N-911|0|0||https://api.github.com/repos/N-911/uchat|https://github.com/N-911/uchat|https://api.github.com/repos/N-911/uchat/stargazers|https://api.github.com/repos/N-911/uchat/subscribers|https://api.github.com/repos/N-911/uchat/forks|https://api.github.com/repos/N-911/uchat/languages
derivate_calculator.c|https://api.github.com/repositories/158980817/contents/derivate_calculator.c?ref=c025dd1e61a2f8d8dbb26d9410e0c3eda16eb918|https://github.com/robertpop99/derivate_calculator/blob/c025dd1e61a2f8d8dbb26d9410e0c3eda16eb918/derivate_calculator.c|derivate_calculator|robertpop99|0|0||https://api.github.com/repos/robertpop99/derivate_calculator|https://github.com/robertpop99/derivate_calculator|https://api.github.com/repos/robertpop99/derivate_calculator/stargazers|https://api.github.com/repos/robertpop99/derivate_calculator/subscribers|https://api.github.com/repos/robertpop99/derivate_calculator/forks|https://api.github.com/repos/robertpop99/derivate_calculator/languages
Algorithms.c|https://api.github.com/repositories/346351368/contents/Algorithms.c?ref=387cf67d3e0f3f986f443cd93699eaf49b8ae4c0|https://github.com/raknautiyal11409/AlgorithmProject/blob/387cf67d3e0f3f986f443cd93699eaf49b8ae4c0/Algorithms.c|AlgorithmProject|raknautiyal11409|0|0|Algorithms implemented in C. These consist of sorting and searching algorithms.|https://api.github.com/repos/raknautiyal11409/AlgorithmProject|https://github.com/raknautiyal11409/AlgorithmProject|https://api.github.com/repos/raknautiyal11409/AlgorithmProject/stargazers|https://api.github.com/repos/raknautiyal11409/AlgorithmProject/subscribers|https://api.github.com/repos/raknautiyal11409/AlgorithmProject/forks|https://api.github.com/repos/raknautiyal11409/AlgorithmProject/languages
